trip_distance_km,pickup_hour,pickup_weekday,temperature_c,rain_mm,congestion_index,trip_duration_min
13.002439018761958,1,0,19.414096826002112,0.6869213844838041,0.21923689270375113,55.50717251905346
4.438451328724534,5,3,18.178804439730925,0.6196448156067087,0.13418911906172337,28.964996980271014
0.6646183215176579,7,2,10.106727778207116,1.0205456048499453,0.4982508937111922,14.526355609305384
0.5,18,5,23.015016508232176,0.6082662594846198,0.5886403072365252,13.341028412591754
5.069690332458378,10,6,17.609874785255077,0.61208225939971,0.4989003039923993,41.059866018865016
3.6812877221611338,11,4,10.091767937072795,0.016440306061075508,0.20106933117964804,19.834846941802073
3.916988726363997,8,5,35.92741244964634,0.1912381566688033,0.635440656747434,32.882786294005506
4.42564357813054,1,2,21.811441333736997,0.6704343606043812,0.2853060456051611,29.488268413251173
0.5,7,2,16.773915572805556,1.7296496020427565,0.7127924985516828,14.716127387792524
1.3316780172486975,10,3,29.32163621361459,0.3267375819135557,0.5594263498367749,15.493007212402365
0.5,20,2,32.73452487509286,0.7394915477062495,0.6499414607939069,7.907774057297857
5.965588714974668,3,0,16.83720462148892,0.4230621591584394,0.24925234462063567,28.73907362756066
2.928903575137122,9,2,20.779179891478094,0.11071257858459911,0.6327818715815985,24.745230836380024
1.205456403753903,20,3,10.095977455976474,3.1772177736519795,0.5520540589049542,18.86312717564432
0.5,19,5,16.82245799385591,1.9287748914720875,0.49719321875358896,11.599331273595784
1.117465051231061,15,2,16.40749956992104,0.08174428103454337,0.25020018890665596,18.487686083506993
1.179942639552394,7,4,19.478616268973234,1.2722061873982589,0.42931374378069503,12.322444027589697
3.9236273518732228,3,6,20.662083829096083,0.42706660606941876,0.1732160567431689,25.637057018742766
3.04466807677806,9,4,22.47862759062448,5.268721101278648,0.3446368984351402,25.07121248168865
6.546755737204544,11,4,19.90114125039967,0.36010728458482705,0.06635975766417365,29.64200503451468
1.9171984001289295,13,5,8.314058986966684,0.27277828156760675,0.11228660615525755,15.110011993637846
0.5,15,1,10.49226315407132,0.8390763624241991,0.30967242076292845,3.98090063942999
3.747379032949798,21,6,13.628739044290615,1.8025747238798113,0.2688108024404269,23.826218307846563
4.291178259230592,17,4,15.742075264614169,0.21383559483309636,0.5446065316157758,31.98784831278297
2.4716624846574864,20,4,26.40619432377691,1.235817058928303,0.6729369795129752,23.016423841696337
4.421669900164094,21,1,8.696488105176696,0.06337288943410208,0.2887622963380397,27.67044343631803
2.042444194530834,20,5,15.1406796146344,2.5125008080527538,0.5839335151625279,28.143145559019324
2.2190365163318013,11,6,25.6240759857124,0.08455067915203981,0.061562185578630996,4.842430764002245
1.673442581725282,17,4,15.600980204027103,2.456102031026626,0.5792087689933886,19.314147894066753
0.5,6,3,21.683325198742594,0.6749286493458384,0.19021075948278637,5.382694946125487
0.5,19,5,16.883663656576772,0.594372305741744,0.47675456091697743,12.73357436258768
0.5,23,6,20.054266058597783,3.6233568985612,0.2367046792929968,10.175270751346574
3.035188652782648,22,4,16.172219649523676,4.6443453807921316,0.22798118543023554,19.658382493037983
1.1321901263852996,6,4,23.336523781826834,1.050331185365354,0.24450426998941868,14.5426004380842
2.13131153140257,8,1,5.639548740748518,0.13595637836379684,0.6278923097167444,28.00231626444151
7.143796589537926,0,6,15.09350393289164,0.7055641240258363,0.2729843035114983,45.2985481667065
0.860216468949895,5,3,20.372581413554464,0.7532435314668138,0.18206719721269685,8.185524805295938
1.5848459246480178,5,5,22.269561984049545,0.7224656536415939,0.22017851073709535,8.250725114428619
4.22624744261575,21,2,29.943620982030623,0.8427889971523818,0.16022597157544682,24.088604254858353
0.7794154707521821,11,0,14.87180266507539,0.018902240836030978,0.14155007843780498,14.035957807104662
0.5,21,3,29.835854094886983,1.2421153413511203,0.33382496307620757,13.568027128712236
1.0264209116611713,11,2,12.727809386722637,1.2461648409288244,0.0,13.521386274038859
0.5274250755001886,9,3,28.62917129235715,0.12269859431874948,0.6876759989154264,14.294714763598392
7.964850257641874,22,6,24.53973701358698,0.8445270682863242,0.13794591245543394,33.26242425774896
4.952661241453709,5,2,10.692331362942218,0.8401661108930405,0.12499618223568791,24.350591312721964
3.0104825715615933,16,6,20.456313898014574,1.1471213159599778,0.2261577484065407,18.598302134635517
6.15455919156244,18,2,17.590113315742467,0.08926594440151579,0.45103903876489976,41.11176884569411
4.883906822221669,17,3,23.004676749400005,0.9848461292439078,0.5183976928053797,38.3646479074159
0.6194864290759172,5,1,16.213827292533523,0.32954898874927935,0.11508603534870081,11.603522077103744
6.692440215706683,23,3,15.542030194706149,0.7072521708730007,0.17786017418149053,33.502600816643834
2.325299705898516,18,6,28.95275666210281,1.484231620576066,0.5195862311839312,23.484119062092446
4.942044873910699,9,3,17.210232844354618,1.2229719381437194,0.760111868563927,45.44804719873592
6.792727947858694,23,2,24.61137859353413,0.12658757701373285,0.3797016516497954,33.66635850966143
1.1481921492549554,7,0,16.197188119646402,0.894492027272507,0.3978006477251937,15.328547518401296
0.5,20,2,31.333306073820186,3.4775342201332378,0.6544322704765737,16.249388527296855
0.7760602384181441,23,4,12.573322965316052,0.17051485580708464,0.2858663439077575,11.798740782185323
1.6711730782458432,5,3,13.086851750022522,1.916690835577155,0.25429852023911054,14.951886579599948
5.111489179916835,20,5,30.196137448927225,1.2125026823644267,0.5341886506908305,38.50016990038809
5.914034915639499,6,3,14.440428872837977,1.4872349387100356,0.17559044378414587,27.671609951081223
0.5,23,1,30.80859444931514,0.33122767142687803,0.12517253452223046,11.556254538341094
2.144628478015667,0,6,25.134724636758502,0.33952138167457463,0.15797359688411716,15.959510124574862
1.620819962756014,17,5,16.762802347513333,2.364667494480311,0.4790034971332824,19.392399902026874
0.7535020148274735,23,2,3.493652223862732,0.446024687206981,0.188521117836545,7.844384023052459
0.5,19,1,17.845453565825316,0.06508842237787897,0.449719828869493,14.375132813246571
1.2357257395872974,11,3,18.813040428267396,0.9177836046029595,0.17998654457718624,12.475569585972329
8.58936336807345,15,2,27.337741866434982,0.13332303609435797,0.07514183109002355,31.901401718055457
1.1711514086444232,9,2,30.707577409920894,1.5925623167178984,0.6206816361791404,18.25421580896761
2.1943584172804558,9,4,12.520102566850019,1.0265142821097821,0.532058043905711,23.97426487818217
3.6422609306425646,13,4,24.40945411190546,2.0772559735444602,0.22905803478745376,24.24786826685837
1.355923496900887,19,0,24.123217248106798,1.5363605594624457,0.7081580728364782,22.219391084139254
10.703394414875099,9,4,26.58730161928356,0.11891152654324191,0.7589446936104709,77.52981769838247
9.846029593624195,9,6,21.989519297084357,0.479764191224182,0.347199541097951,55.00157271354253
0.8701838849766159,10,5,2.4600184723058405,1.4897023393960227,0.5165805906126217,19.03267866316013
2.062977835391542,22,2,16.756620539777924,0.5401539816690639,0.16969139228879862,16.768170591517855
1.0737913802371404,1,4,8.754339400664678,3.5886897360971433,0.2460327818381483,11.77044452414863
1.0057490291432452,19,0,16.37915381665541,1.3308235144626983,0.4349645495845471,11.607979882460551
0.5,7,3,25.84003388907115,0.015621296281651133,0.5017907593199784,10.897480459065784
2.8214762129477795,22,5,20.44120668699978,2.1201443063152263,0.213035720265711,24.920129107539836
2.0955588984889153,6,4,27.184726931179462,0.10625512110748843,0.20848882415266673,16.017382681783666
0.5,7,2,20.734031365708315,0.1514320568439485,0.6377618406420094,20.608183598705242
0.9798777630311081,0,3,7.613392482648779,1.3261118157758771,0.24436757268881162,11.643571295041689
7.166582853268022,20,6,-2.166776052581877,2.0022476345515434,0.6338594433115863,51.233450669992244
0.8215816564262312,1,2,19.190470093436723,0.7686245191902432,0.2193655316631493,10.54144972303961
0.5,17,3,16.288588269190676,0.34115279950972244,0.6055739773326368,13.66094188758659
2.0168163284209086,14,6,10.184434084944943,0.4328088827517807,0.2664763089724363,13.760398865051583
12.73211094784578,0,6,4.394982002788977,0.41990282657989975,0.0,39.959739452327256
0.8314344406791786,4,5,12.122054292218326,0.3955317632549688,0.3544333486971235,13.919164944307008
3.34546503089188,1,2,16.44406812108179,0.2782727087816441,0.0,18.34023359985855
4.301662878718389,19,4,23.327022589651122,0.9387078653193885,0.49208381830955084,39.09723943167037
0.8139995170074174,2,4,19.50904865254384,2.306646515065038,0.17732392033498554,9.644788633857718
3.9082467854769485,18,0,30.86453797738183,0.3668442090622226,0.6672612891089843,32.95409604439314
1.375568397792912,17,3,9.715167551636846,0.20664822222869186,0.3004733109200384,11.574360893867649
3.001511243195314,21,0,25.04847113645947,1.823731158316571,0.19718756760581657,22.63290007767187
3.0115134814129148,17,1,18.378389945029824,1.353956243744459,0.6792395039415735,32.13103166282858
2.3021557498570466,13,4,23.557352992948676,2.6712896977450313,0.29945181160284773,16.363365308394975
0.5,23,3,14.507881093875652,0.18094618577633242,0.13026703415025415,5.447083241772385
5.4109343827388905,7,5,26.57344299112472,0.15577853720444595,0.5699164713044969,42.20252392513445
1.1604308810021897,11,0,20.361798066761942,0.779641006349571,0.13838518711073722,12.046899249300214
0.6192963198226696,20,5,12.564440120658006,0.9530419991914498,0.5607325346473916,16.60593982501895
0.5,9,5,17.903807768694495,0.6542600650818536,0.4968173449271565,10.140632736650065
2.6813352137837505,22,5,16.083553128503205,0.9137106539492518,0.1110747837529082,10.169749130284693
3.3955552028020466,19,0,21.91342680510235,0.19891417877742315,0.6434376922028369,27.834917383535846
0.5,16,1,8.561786005003931,0.6531839626778524,0.2131615373272742,11.447830619299898
2.152891753648465,10,6,17.765186383074443,1.0732152245731967,0.6491586507590474,30.41031654084201
0.7704724411648729,1,6,21.162458021194645,0.5668783830355887,0.22140143897008369,9.20281376477321
3.108373024643076,3,0,18.264186457544266,1.137708697295304,0.27043386011475956,27.78831693227834
0.5748126676174012,0,6,28.775529955111963,0.6000053144930327,0.2878213998154995,13.053887507230066
3.5226375827031573,14,2,24.19218219256842,0.40586455914152253,0.0258283380133896,12.213966999426557
1.4668761029433053,12,6,17.94015362607403,0.3618383185111093,0.11456903495856374,12.041573649176176
8.281031453412922,7,4,19.733512779981385,0.5291628256033432,0.5768624042509961,57.57628550636157
0.5,3,0,20.365324411855998,0.02336036367744023,0.1977322474512659,3.0
1.2513973019855151,9,6,21.226396833334594,1.1042033046482755,0.5329909426181967,19.237490168503307
0.5,18,0,3.3947360346831363,1.8650119491382549,0.6912023670988305,19.24509791922443
7.758571191452171,17,1,15.587789633845222,0.43792698109941414,0.7979948368290599,62.43642881338833
6.295001121482982,4,2,6.12448745445259,0.04712634203825893,0.2186161955581734,31.41432164385772
0.8949821101844667,18,0,28.226247579675892,4.325691473188646,0.6084341032198212,17.59150390077319
3.2362882171317437,22,4,17.51320383997658,0.3061152652649882,0.2849456255104331,20.706076237507187
5.098452217917664,21,6,16.45327240256302,0.13538582151915043,0.013416024479656397,17.24287423706357
2.430397082059524,15,4,25.17437865626588,0.46164269225249416,0.20284689404384104,14.459904034584284
2.2628382305818384,0,6,21.378598379598998,1.341539147888474,0.2979035825467517,16.88496841665712
0.8306311363137094,11,0,8.970923884966343,0.3480219137503384,0.13568460027988882,9.814048822135433
0.5,23,5,17.43275709978105,0.8549680100673787,0.07734394200980346,6.185167036180132
6.825369675583568,1,6,15.31866421418892,0.5371011456599832,0.1814194389900222,29.90448521176265
6.92032328294528,20,5,4.043736891151568,0.12529567631633173,0.593931456679808,50.483035583709146
3.0080097584486545,7,2,12.477790134102364,0.4009060352305974,0.5091347718084542,26.553601374750805
1.2421395294339717,17,4,16.531677423868274,1.2905134038361903,0.8096161276050952,19.87277273896445
1.2887028474349318,15,5,17.08039254806526,0.946759984077986,0.15213036189920545,13.163830890041856
3.8833962891813543,4,4,6.142148610581531,0.12758156217510877,0.08463406485734314,17.515517069768606
6.822292047321756,21,6,27.213324664379805,0.17831647949129123,0.19063786809293887,32.85395699673998
6.54339770818984,12,6,17.18317552886849,1.0236904344484374,0.29078606377044913,38.585946596663234
4.5406865757927095,18,2,18.300424613284502,1.6788706002021374,0.6017414248998232,34.596962837542655
3.081932080703115,2,6,21.205133106718694,0.4299747749698115,0.24855939200440025,16.493315382850717
0.5,7,2,11.69538996877063,0.9046357948944294,0.5128489405666843,12.671101435183399
0.5288826440502346,11,5,21.650847785061572,0.18710528711094518,0.3487688446403514,6.815325128416243
6.864691500532517,1,6,15.063402831854535,0.3730603646038458,0.25617110279184435,34.544112551833855
2.7974818408967685,10,0,10.827315674822469,0.020478465409831004,0.704770156887761,27.494800749930373
0.5,11,3,22.587579946843192,1.462208045419662,0.23651606324751695,3.0
0.5,17,1,29.933390870414463,0.5125100746120274,0.6824884037728784,16.538021373814086
3.267487161870723,12,3,23.798634987886654,1.693502219869366,0.11269474403227726,17.701005253168756
0.5,4,3,25.383820521123447,1.2322796769032491,0.15085895833104376,12.472136696739959
0.5259474483125972,21,4,13.834955147501608,1.7645973176031906,0.334648059555603,12.157246710701791
2.387093538416795,11,2,5.219042166652349,0.3363943770683825,0.3559741947283964,21.495020262332293
3.5319458599644378,1,4,29.92110017679873,0.20470058620929746,0.08529344002809232,21.3262457824574
3.166324446405746,4,5,34.43611911523808,3.5721879526904154,0.22497360678638123,20.989009858969187
0.7618496019240735,6,1,30.342454190157454,1.2634673107331607,0.15690561995147728,9.9620230304606
3.736251866695617,23,5,15.313712488162002,1.7960221491125932,0.13029685306351385,15.63639297704006
0.8124712771584177,11,0,8.762925290169246,0.013220379084792604,0.228483969535545,14.1900236022309
1.1809047267542534,15,1,9.474538417443467,0.4376706131366771,0.3140962932365408,12.949091409387927
4.117072654997372,22,4,4.530139459087611,1.3579661821043225,0.2451662473284194,21.50214088950116
3.146321442908304,7,6,17.140971052719635,0.08119143628215963,0.5680487550080966,29.528270970406602
5.6758682323902026,8,6,30.845423664659634,0.837802916039257,0.6514861179935161,37.21302120308309
3.215439864509287,14,4,16.866698945022055,0.560493516072343,0.16400238264190992,17.38812670544881
2.520132916761772,4,5,20.4185832027862,0.01777352460207717,0.2412114300730602,20.137872396257677
0.5,12,4,29.00477571443367,0.26915552320541714,0.3396465700455733,9.397171046251874
1.3752489216210602,4,4,14.767237505340802,0.3351818542162037,0.0,7.139571839125537
0.9244804435764935,10,3,34.284251653756755,0.11862583034768984,0.6797252298540034,15.895112881126758
0.8391006109872639,9,0,33.93675525997963,0.9984147344932152,0.4460945078429532,7.944939181588551
10.836928218488778,19,6,16.95110929055614,0.27759693385639544,0.7228327710544462,78.35749354384154
1.4981624911200713,12,3,13.379725887846298,0.32520327007228506,0.13629743901271393,11.46818821565105
6.678165633745568,8,4,23.577904371122504,2.285124403936341,0.47823286223935163,42.917286957752566
2.9920031572094494,20,2,15.219800459849136,0.6294648246268642,0.6695269227088747,28.192911928130126
4.751475758065199,13,3,8.74755826346131,0.49779118727224153,0.2364170063142411,26.403051023553736
2.0953059731663113,17,4,28.249909228183842,1.2868872699105274,0.5000813097038342,23.081780184673846
2.580467707924755,14,6,27.731579098216642,2.4036636436178784,0.07470002428316064,15.305088566592628
2.0348803000250806,9,4,19.244092830108485,0.025355076614596482,0.5812518512508718,17.576039072205848
0.6516446859757155,23,0,7.897081970174577,0.5946400193788238,0.07959130498288035,9.982176485845429
3.8452854091974116,6,5,8.163789990260911,0.9436140266263114,0.09385270270763724,20.885461054336123
0.9887321050987888,7,1,18.857834307353222,0.3835516192574455,0.6115620790421434,17.308858157235626
0.5,2,3,14.001031723959741,1.48019950579079,0.10341283657449034,11.706777712673237
3.1109063588858215,14,3,15.271256542867135,3.557046963265721,0.2426539290026543,21.648412480527686
0.584800710674468,15,3,26.175705240480028,2.87222991335328,0.3490143595883477,15.83120433364273
8.46324944181991,3,4,23.865434539380463,0.30922246233985295,0.18514445850994177,42.88513214672552
9.23268723836407,20,0,29.025141443980903,0.25662055317239313,0.6130151061985585,63.34256870193275
7.390529653901524,5,4,10.075014212981939,3.1580284283672078,0.4018096732835487,42.40324426559605
1.3868621894921,0,4,15.254467450506304,0.6136495212717723,0.08123988826226532,10.338127173465512
0.5,3,5,24.071853563680904,0.23356987082643133,0.3191235195180742,14.162835271805228
7.906570371995669,10,2,21.584626728103135,1.2275723069826503,0.7070857597912483,54.27396454448442
1.676814831159184,11,0,30.259043060700975,0.33466232895798204,0.2854317339173783,13.790696651459069
10.202526048366169,4,3,21.364293647232554,0.3109465712127607,0.32917478507326314,51.459562048798496
9.941206428390617,22,1,32.78487283284442,2.1140250616591976,0.2280574965958619,44.63424158570468
5.752161051538257,20,3,22.320142413785128,0.17730912410243901,0.5417070504400733,42.84478985836332
1.0463282045164808,15,4,26.49733958070928,0.06655970525204546,0.30945732912205676,13.692458696737354
1.4588757962960808,12,0,15.411880425724343,0.31359689987714345,0.3132842211712895,12.361264051251283
5.714179957434239,12,6,18.11429769507191,0.9338067781278727,0.3105313901493288,34.629024906549404
1.1434386942921513,16,0,25.287555230715803,0.13134846654600668,0.20445020823192367,11.000348811057918
0.5571558488872643,6,0,30.903825364744435,0.6378916236383813,0.12838054863866735,5.889747019430187
2.4412109761806833,7,2,23.833895594486023,0.9870810492960098,0.6191362254111612,22.91554907347228
8.253880412421125,12,3,17.334625824523044,1.888735186384947,0.2942230017567836,44.67031795668776
3.5724767932738115,22,2,29.018680236226736,0.2611954163995503,0.3024351789859966,26.01118014703503
2.532337009306967,15,6,0.46417074976095307,1.7001633966403409,0.15703238729254052,15.147747604305017
0.5,3,6,6.622123987945011,0.2677569181933669,0.231537289612739,11.045649935456586
2.8635921465531533,7,5,23.453073789347112,1.129380434301172,0.4691221695514044,28.965449067062053
13.831709243538953,15,1,18.112866850025,0.5633013212718591,0.2984950103005851,62.49990159764733
0.5,20,5,22.844109208993324,0.12180752071957211,0.5216691243274937,13.887942870805581
2.191485974944511,9,4,18.515260179455538,1.252685091404338,0.6785255359571547,27.425939686760724
6.295825913702384,11,2,22.56756555683098,0.2455970276581943,0.08506954226098383,26.717854342283605
4.05010274506101,11,2,11.484777432054475,0.19434162040882627,0.3031415906434008,28.90476293801639
3.582223275905019,4,5,22.563888688637526,0.44367010587445,0.23218351900227707,28.213784009664877
3.6368626686734697,15,4,25.955316225660674,1.0592672892756547,0.12186423043830538,20.461743881510973
1.3364770269448474,0,0,27.76440483144986,0.26656851237303536,0.2691356381080525,12.572076911121803
1.0426862528012855,8,4,34.108434357189594,0.2029262291112983,0.540963830819467,18.826330802772762
4.972123521779137,11,3,19.952787548019092,0.010003494236813697,0.27495550374451283,30.665584841477543
4.983984597261086,4,5,20.19128869477743,0.637983271169984,0.17258885246192787,17.88106181654984
6.0538501421037445,21,4,5.814620286609218,0.5597455426547719,0.027895287437033706,24.38766496299446
7.333847885509909,19,0,13.7487087908926,0.2664004657084526,0.5017583759519063,45.68780766673277
2.148279710798711,21,4,16.455343407947097,0.05514508619046715,0.15695852913127156,15.58087733562391
2.0885531326535975,23,2,26.402556418210843,0.5608142863905765,0.3368189023748578,17.147137418791107
4.802849796925463,2,1,13.111991007282967,1.5521369777001068,0.2901143630529225,28.403736072038214
3.1491572246634005,4,2,24.37072015799066,1.256256523503557,0.36238614123221424,20.674666808798158
3.631651945534551,1,6,17.987026264292957,1.971806820981003,0.36536352160298585,28.04557469462483
4.765858424862614,13,1,16.582655079081906,0.009628897108816783,0.14652491954090852,28.526033671942955
6.621970429040301,1,6,19.991151753066053,3.3938042822329297,0.18115131402411708,30.62962529943142
1.2374472214129626,12,4,14.87074902197726,0.41765751326311035,0.15887200756694617,7.105108324395051
1.412810366182669,6,3,14.567702015258675,4.645762633102698,0.13284893946989235,13.700572904558422
0.5,9,4,4.361712753679084,0.29118080000291574,0.41585052906635417,11.549829765691916
2.590242079828304,12,0,16.016366341376884,0.6377813267105521,0.19852522819831578,20.644581143131603
0.5,15,4,14.160254830810189,0.4368438257003304,0.07144344062888894,3.888158343261236
1.879820844546329,13,1,13.872152085207365,0.439685061321464,0.19658281184656728,12.689429527247924
2.346883757061378,10,2,21.334984500720324,1.8469472768594704,0.8115770809562985,22.255494276974794
1.0128919809435675,9,3,23.26905562232408,1.3720717427148743,0.5490654903669292,20.56489375531494
2.680897590438526,5,6,19.85755603713862,4.8474245957568645,0.21947740056280673,20.766398697090324
0.5,3,4,25.963321523595795,0.9506614005960831,0.29066483858092834,9.073010021326791
0.5,20,4,22.604495406642922,0.6222351467134835,0.6280291291965907,10.380652687942302
5.188054108614407,0,2,15.639550481554863,0.0943918508390544,0.2292484187942296,23.96982706874833
1.3397550726232341,6,3,14.297149714284963,5.672696542136989,0.16375975663119202,15.613603613177034
0.5,23,5,20.50257789413477,0.8019149452643893,0.17681220249387675,5.700428765756585
2.215960764837047,8,6,22.59013687921521,1.2055656378457864,0.5039989477812172,22.070038435901242
4.408943821337205,7,4,29.182754456251985,0.5221265513698565,0.6846045008889408,43.53630546900679
0.72935401028971,4,4,27.529384359520765,0.7934443326597618,0.025850834338590423,6.875947310527197
2.9256588559694787,18,5,13.668215947942649,2.8573231047713064,0.6971088338382203,27.450403659926533
0.5,9,6,17.183949758981907,0.18202492631105,0.45963016152547576,13.252596017819524
0.5,10,1,23.368142439342158,0.34583757286008127,0.6962607274076653,11.350672292976842
2.2737268218765627,14,1,26.543982224471776,0.16494507937131336,0.1646182473787819,20.206976767833165
2.3337313280842267,5,0,25.511755749638336,1.5712557374363467,0.07681313118669197,18.482857013057284
3.0436123446138477,14,2,17.488977337349226,0.06405358318893875,0.2579298645079637,19.389801692298775
3.8848816887500526,4,3,7.967818780571868,0.08515671595680521,0.29287675350757747,21.485277562080277
