,trip_distance_km,rain_mm,congestion_index,trip_duration_min,time_maniana,time_noche,time_tarde,hour_sin,hour_cos,is_weekend,distance_congestion,rain_binary
33,8.921063380520792,1.2306317871736645,0.2063107121492024,41.082886393791625,False,False,False,0.49999999999999994,0.8660254037844387,1,1.8405109391634156,1
34,10.111891027383518,0.2016743915209814,0.0667871045369099,36.124521169374,False,True,False,-0.5000000000000004,0.8660254037844384,1,0.6753439231117043,1
35,4.95699471843863,0.1235762557743466,0.2398232784692272,23.610250674848974,False,False,True,-0.2588190451025208,-0.9659258262890683,1,1.1888027247305961,1
36,1.0898635799062748,1.822625492358402,0.3856672337917714,19.248857485402933,False,True,False,-0.5000000000000004,0.8660254037844384,0,0.42032467207285024,1
37,0.5,1.4987845982639751,0.2032426604187004,10.477262596470538,False,False,True,-0.2588190451025208,-0.9659258262890683,0,0.1016213302093502,1
38,3.4582522892959853,0.3963924499698069,0.44058173202746,27.82884777939884,True,False,False,0.7071067811865476,-0.7071067811865475,0,1.5236427834059538,1
39,1.740272527756195,1.073521925571545,0.2030268671108619,13.789460004405132,True,False,False,0.258819045102521,-0.9659258262890682,0,0.35332207922944076,1
40,0.5,0.1325720661228702,0.0786287801026749,8.378196240870944,False,False,False,0.9659258262890683,0.25881904510252074,1,0.03931439005133745,1
41,2.0506416844024504,0.7073427811087417,0.2863605506886288,19.516798462018954,True,False,False,0.258819045102521,-0.9659258262890682,1,0.5872228820105431,1
42,0.5,0.0189079255627973,0.2524864991725128,6.550394909215548,False,True,False,-0.5000000000000004,0.8660254037844384,0,0.1262432495862564,1
43,7.201268662179071,0.4969258101888187,0.1829089946525257,34.74457407259847,False,False,True,-0.2588190451025208,-0.9659258262890683,1,1.3171768112219127,1
44,0.8983733305220583,0.0777916331713282,0.1668835734144179,12.090673489150625,False,False,False,0.25881904510252074,0.9659258262890683,0,0.14992375165773303,1
45,3.258767395694941,0.6446373988499684,0.5787765698384454,33.065171484773764,True,False,False,0.8660254037844387,-0.4999999999999998,0,1.8860982151816819,1
46,1.120639744972871,0.5476307779440571,0.600827449434232,23.18092653646496,True,False,False,0.7071067811865476,-0.7071067811865475,0,0.6733111197066785,1
47,2.2023326877276856,0.5876797185695827,0.1227764978658457,14.419761070210312,False,False,True,-0.8660254037844385,-0.5000000000000004,1,0.2703946945346804,1
48,2.3736713939453926,0.0463909118289511,0.0612246918998563,16.753682604873855,False,False,True,-0.8660254037844385,-0.5000000000000004,0,0.14532729976580908,1
49,0.6131657985237172,0.4488158304201312,0.3138698946694648,3.0,False,False,False,0.49999999999999994,0.8660254037844387,0,0.1924542845975574,1
50,10.47842139820868,1.412572010527346,0.5614599023503042,70.94585177161723,False,True,False,-1.0,-1.8369701987210297e-16,0,5.883213455023583,1
51,4.476736131414422,0.4603137257323009,0.2167043104169144,22.53026944122274,False,False,False,0.0,1.0,0,0.9701280162766475,1
52,8.415283257874748,1.2558696232875664,0.2285281951167494,40.12829216674511,True,False,False,0.258819045102521,-0.9659258262890682,0,1.923129494318315,1
53,6.756455992602589,0.4612083789185,0.2322020479655214,35.42075777390826,True,False,False,1.0,6.123233995736766e-17,1,1.568862918471241,1
54,2.733163237149825,0.5503280751867605,0.0826182002901576,14.743744761008047,False,False,False,0.7071067811865476,0.7071067811865476,0,0.22580902775253975,1
55,7.648306137808215,0.8298656186039224,0.4324159835448152,46.5023704810079,True,False,False,0.7071067811865476,-0.7071067811865475,0,3.3072498210321863,1
56,0.5,3.009464871673684,0.1411307475308008,14.46138031088488,False,False,True,1.2246467991473532e-16,-1.0,0,0.0705653737654004,1
57,0.6544040838938023,0.1152542382389636,0.2395711532416953,8.890996131437982,False,False,False,0.25881904510252074,0.9659258262890683,0,0.15677634106451335,1
58,0.5,0.0334676134210303,0.5272050132525687,9.58242251623968,True,False,False,0.7071067811865476,-0.7071067811865475,0,0.26360250662628437,1
59,1.1805962604092604,0.9363842201819133,0.5645078646300767,22.7612746053307,False,True,False,-0.8660254037844386,0.5000000000000001,1,0.6664558739538856,1
60,1.4763908753826558,2.9778351650851524,0.4127297413749569,19.063081970114265,False,True,False,-0.7071067811865477,0.7071067811865474,0,0.6093504241650297,1
61,0.9496813296264772,4.577859788613965,0.0154576115195464,16.117986144565197,False,False,False,0.7071067811865476,0.7071067811865476,0,0.014679805060732376,1
62,5.293673595722802,0.6619668730708332,0.5244966004089502,40.153915178054966,False,False,True,-0.9659258262890683,-0.25881904510252063,1,2.7765138046312328,1
63,1.3236809985896103,0.6312652245033095,0.3896604068573928,11.275640806393415,False,False,False,0.8660254037844386,0.5000000000000001,1,0.5157860764598275,1
64,0.9894085204027476,1.0355354404750168,0.5955401328004777,18.73447855125948,False,True,False,-1.0,-1.8369701987210297e-16,0,0.5892324816345764,1
65,2.347221249623238,0.8111084358076788,0.1294014834501089,12.004324250374442,False,False,False,0.25881904510252074,0.9659258262890683,1,0.30373391168686537,1
66,0.5,1.0053625691023818,0.316876891701112,10.827499392283537,True,False,False,0.258819045102521,-0.9659258262890682,0,0.158438445850556,1
67,4.861450787324194,2.0714688128179906,0.2055230436481111,26.444734643464912,False,False,True,-0.8660254037844385,-0.5000000000000004,0,0.9991401623563744,1
68,0.5,1.3716271307159842,0.5651691604955994,9.114852077406017,True,False,False,0.7071067811865476,-0.7071067811865475,0,0.2825845802477997,1
69,13.002439018761958,0.6869213844838041,0.2192368927037511,55.50717251905346,False,False,False,0.25881904510252074,0.9659258262890683,0,2.850614328043382,1
70,4.438451328724534,0.6196448156067087,0.1341891190617233,28.96499698027101,False,False,False,0.9659258262890683,0.25881904510252074,0,0.5955918737998804,1
71,0.6646183215176579,1.0205456048499453,0.4982508937111922,14.526355609305384,True,False,False,0.9659258262890683,-0.25881904510252063,0,0.3311466726730055,1
72,0.5,0.6082662594846198,0.5886403072365252,13.341028412591754,False,True,False,-1.0,-1.8369701987210297e-16,1,0.2943201536182626,1
73,5.069690332458378,0.61208225939971,0.4989003039923993,41.059866018865016,True,False,False,0.49999999999999994,-0.8660254037844387,1,2.5292700480108126,1
74,3.6812877221611338,0.0164403060610755,0.201069331179648,19.834846941802077,True,False,False,0.258819045102521,-0.9659258262890682,0,0.7401940601747891,1
75,3.916988726363997,0.1912381566688033,0.635440656747434,32.882786294005506,True,False,False,0.8660254037844387,-0.4999999999999998,1,2.4890138887530333,1
76,4.42564357813054,0.6704343606043812,0.2853060456051611,29.488268413251173,False,False,False,0.25881904510252074,0.9659258262890683,0,1.2626628685343002,1
77,0.5,1.7296496020427563,0.7127924985516828,14.716127387792524,True,False,False,0.9659258262890683,-0.25881904510252063,0,0.3563962492758414,1
78,1.3316780172486975,0.3267375819135557,0.5594263498367749,15.493007212402365,True,False,False,0.49999999999999994,-0.8660254037844387,0,0.7449757723473126,1
79,0.5,0.7394915477062495,0.6499414607939069,7.907774057297857,False,True,False,-0.8660254037844386,0.5000000000000001,0,0.32497073039695346,1
80,5.965588714974668,0.4230621591584394,0.2492523446206356,28.73907362756066,False,False,False,0.7071067811865476,0.7071067811865476,0,1.4869369742498408,1
81,2.928903575137122,0.1107125785845991,0.6327818715815985,24.745230836380024,True,False,False,0.7071067811865476,-0.7071067811865475,0,1.853357085957303,1
82,1.205456403753903,3.1772177736519795,0.5520540589049542,18.86312717564432,False,True,False,-0.8660254037844386,0.5000000000000001,0,0.6654771005253114,1
83,0.5,1.9287748914720877,0.4971932187535889,11.599331273595784,False,True,False,-0.9659258262890684,0.2588190451025203,1,0.24859660937679445,1
84,1.117465051231061,0.0817442810345433,0.2502001889066559,18.487686083506997,False,False,True,-0.7071067811865471,-0.7071067811865479,0,0.2795899669145974,1
85,1.179942639552394,1.2722061873982589,0.429313743780695,12.322444027589697,True,False,False,0.9659258262890683,-0.25881904510252063,0,0.5065655920327135,1
86,3.923627351873223,0.4270666060694187,0.1732160567431689,25.63705701874277,False,False,False,0.7071067811865476,0.7071067811865476,1,0.6796352580211218,1
87,3.04466807677806,5.268721101278648,0.3446368984351402,25.07121248168865,True,False,False,0.7071067811865476,-0.7071067811865475,0,1.049304962745274,1
88,6.546755737204544,0.360107284584827,0.0663597576641736,29.64200503451468,True,False,False,0.258819045102521,-0.9659258262890682,0,0.4344411242074317,1
89,1.9171984001289293,0.2727782815676067,0.1122866061552575,15.110011993637846,False,False,True,-0.2588190451025208,-0.9659258262890683,1,0.21527570167676685,1
90,0.5,0.8390763624241991,0.3096724207629284,3.98090063942999,False,False,True,-0.7071067811865471,-0.7071067811865479,0,0.1548362103814642,1
91,3.747379032949798,1.8025747238798115,0.2688108024404269,23.826218307846563,False,True,False,-0.7071067811865477,0.7071067811865474,1,1.0073359648956661,1
92,4.291178259230592,0.2138355948330963,0.5446065316157758,31.98784831278297,False,False,True,-0.9659258262890683,-0.25881904510252063,0,2.337003708304595,1
93,2.4716624846574864,1.235817058928303,0.6729369795129752,23.016423841696337,False,True,False,-0.8660254037844386,0.5000000000000001,0,1.6632730868009442,1
94,4.421669900164094,0.063372889434102,0.2887622963380397,27.67044343631803,False,True,False,-0.7071067811865477,0.7071067811865474,0,1.2768115540201745,1
95,2.042444194530834,2.5125008080527538,0.5839335151625279,28.143145559019324,False,True,False,-0.8660254037844386,0.5000000000000001,1,1.1926516180356876,1
96,2.2190365163318013,0.0845506791520398,0.0615621855786309,4.842430764002245,True,False,False,0.258819045102521,-0.9659258262890682,1,0.13660873782417696,1
97,1.673442581725282,2.456102031026626,0.5792087689933886,19.314147894066757,False,False,True,-0.9659258262890683,-0.25881904510252063,0,0.9692726177422186,1
98,0.5,0.6749286493458384,0.1902107594827863,5.382694946125487,True,False,False,1.0,6.123233995736766e-17,0,0.09510537974139315,1
99,0.5,0.594372305741744,0.4767545609169774,12.73357436258768,False,True,False,-0.9659258262890684,0.2588190451025203,1,0.2383772804584887,1
100,0.5,3.6233568985612,0.2367046792929968,10.175270751346574,False,True,False,-0.25881904510252157,0.9659258262890681,1,0.1183523396464984,1
101,3.035188652782648,4.644345380792132,0.2279811854302355,19.658382493037983,False,True,False,-0.5000000000000004,0.8660254037844384,0,0.6919659070657875,1
102,1.1321901263852996,1.050331185365354,0.2445042699894186,14.5426004380842,True,False,False,1.0,6.123233995736766e-17,0,0.2768253203410653,1
103,2.13131153140257,0.1359563783637968,0.6278923097167444,28.00231626444151,True,False,False,0.8660254037844387,-0.4999999999999998,0,1.3382341201782912,1
104,7.143796589537926,0.7055641240258363,0.2729843035114983,45.2985481667065,False,False,False,0.0,1.0,1,1.950144336422828,1
105,0.860216468949895,0.7532435314668138,0.1820671972126968,8.185524805295938,False,False,False,0.9659258262890683,0.25881904510252074,0,0.1566172014979102,1
106,1.5848459246480178,0.7224656536415939,0.2201785107370953,8.250725114428619,False,False,False,0.9659258262890683,0.25881904510252074,1,0.3489490154367553,1
107,4.22624744261575,0.8427889971523818,0.1602259715754468,24.088604254858357,False,True,False,-0.7071067811865477,0.7071067811865474,0,0.6771546026113558,1
108,0.7794154707521821,0.0189022408360309,0.1415500784378049,14.035957807104662,True,False,False,0.258819045102521,-0.9659258262890682,0,0.11032632102061,1
109,0.5,1.2421153413511203,0.3338249630762075,13.568027128712236,False,True,False,-0.7071067811865477,0.7071067811865474,0,0.16691248153810376,1
110,1.026420911661171,1.2461648409288244,0.0,13.52138627403886,True,False,False,0.258819045102521,-0.9659258262890682,0,0.0,1
111,0.5274250755001886,0.1226985943187494,0.6876759989154264,14.294714763598392,True,False,False,0.7071067811865476,-0.7071067811865475,0,0.3626975656476364,1
112,7.964850257641874,0.8445270682863242,0.1379459124554339,33.26242425774896,False,True,False,-0.5000000000000004,0.8660254037844384,1,1.0987185363613061,1
113,4.952661241453709,0.8401661108930405,0.1249961822356879,24.350591312721964,False,False,False,0.9659258262890683,0.25881904510252074,0,0.619063747088376,1
114,3.0104825715615933,1.1471213159599778,0.2261577484065407,18.59830213463552,False,False,True,-0.8660254037844385,-0.5000000000000004,1,0.6808439600015025,1
115,6.15455919156244,0.0892659444015157,0.4510390387648997,41.11176884569411,False,True,False,-1.0,-1.8369701987210297e-16,0,2.775946461784001,1
116,4.883906822221669,0.9848461292439078,0.5183976928053797,38.3646479074159,False,False,True,-0.9659258262890683,-0.25881904510252063,0,2.531806028516167,1
117,0.6194864290759172,0.3295489887492793,0.1150860353487008,11.603522077103744,False,False,False,0.9659258262890683,0.25881904510252074,0,0.07129423707467143,1
118,6.692440215706683,0.7072521708730007,0.1778601741814905,33.502600816643834,False,True,False,-0.25881904510252157,0.9659258262890681,0,1.1903185824648026,1
119,2.325299705898516,1.484231620576066,0.5195862311839312,23.484119062092446,False,True,False,-1.0,-1.8369701987210297e-16,1,1.2081937105609135,1
120,4.942044873910699,1.2229719381437194,0.760111868563927,45.44804719873592,True,False,False,0.7071067811865476,-0.7071067811865475,0,3.756506963635038,1
121,6.792727947858694,0.1265875770137328,0.3797016516497954,33.66635850966143,False,True,False,-0.25881904510252157,0.9659258262890681,0,2.5792100210096716,1
122,1.1481921492549554,0.894492027272507,0.3978006477251937,15.328547518401296,True,False,False,0.9659258262890683,-0.25881904510252063,0,0.45675158068660354,1
123,0.5,3.4775342201332378,0.6544322704765737,16.249388527296855,False,True,False,-0.8660254037844386,0.5000000000000001,0,0.32721613523828685,1
124,0.7760602384181441,0.1705148558070846,0.2858663439077575,11.798740782185323,False,True,False,-0.25881904510252157,0.9659258262890681,0,0.22184950300877745,1
125,1.6711730782458432,1.916690835577155,0.2542985202391105,14.951886579599948,False,False,False,0.9659258262890683,0.25881904510252074,0,0.4249768408613571,1
126,5.111489179916835,1.2125026823644267,0.5341886506908305,38.50016990038809,False,True,False,-0.8660254037844386,0.5000000000000001,1,2.730499508040554,1
127,5.914034915639499,1.4872349387100356,0.1755904437841458,27.671609951081223,True,False,False,1.0,6.123233995736766e-17,0,1.038448015392073,1
128,0.5,0.331227671426878,0.1251725345222304,11.556254538341094,False,True,False,-0.25881904510252157,0.9659258262890681,0,0.0625862672611152,1
129,2.144628478015667,0.3395213816745746,0.1579735968841171,15.959510124574862,False,False,False,0.0,1.0,1,0.3387946746522446,1
130,1.620819962756014,2.364667494480311,0.4790034971332824,19.392399902026877,False,False,True,-0.9659258262890683,-0.25881904510252063,1,0.7763784303835672,1
131,0.7535020148274735,0.446024687206981,0.188521117836545,7.844384023052459,False,True,False,-0.25881904510252157,0.9659258262890681,0,0.1420510421273642,1
132,0.5,0.0650884223778789,0.449719828869493,14.375132813246571,False,True,False,-0.9659258262890684,0.2588190451025203,0,0.2248599144347465,1
133,1.2357257395872974,0.9177836046029596,0.1799865445771862,12.475569585972329,True,False,False,0.258819045102521,-0.9659258262890682,0,0.2224140059134055,1
134,8.58936336807345,0.1333230360943579,0.0751418310900235,31.901401718055457,False,False,True,-0.7071067811865471,-0.7071067811865479,0,0.6454204913746104,1
135,1.1711514086444232,1.5925623167178984,0.6206816361791404,18.25421580896761,True,False,False,0.7071067811865476,-0.7071067811865475,0,0.7269121725309257,1
136,2.194358417280456,1.026514282109782,0.532058043905711,23.97426487818217,True,False,False,0.7071067811865476,-0.7071067811865475,0,1.1675260471262714,1
137,3.6422609306425646,2.07725597354446,0.2290580347874537,24.24786826685837,False,False,True,-0.2588190451025208,-0.9659258262890683,0,0.8342891309561081,1
138,1.355923496900887,1.5363605594624457,0.7081580728364782,22.219391084139254,False,True,False,-0.9659258262890684,0.2588190451025203,0,0.9602081704790307,1
139,10.7033944148751,0.1189115265432419,0.7589446936104709,77.52981769838247,True,False,False,0.7071067811865476,-0.7071067811865475,0,8.123284394789408,1
140,9.846029593624197,0.479764191224182,0.347199541097951,55.00157271354253,True,False,False,0.7071067811865476,-0.7071067811865475,1,3.418536956543166,1
141,0.8701838849766159,1.4897023393960227,0.5165805906126217,19.03267866316013,True,False,False,0.49999999999999994,-0.8660254037844387,1,0.44952010524280595,1
142,2.062977835391542,0.5401539816690639,0.1696913922887986,16.768170591517855,False,True,False,-0.5000000000000004,0.8660254037844384,0,0.3500695811485227,1
143,1.0737913802371404,3.5886897360971437,0.2460327818381483,11.77044452414863,False,False,False,0.25881904510252074,0.9659258262890683,0,0.2641878803935685,1
144,1.0057490291432452,1.3308235144626983,0.4349645495845471,11.607979882460551,False,True,False,-0.9659258262890684,0.2588190451025203,0,0.4374651734563872,1
145,0.5,0.0156212962816511,0.5017907593199784,10.897480459065784,True,False,False,0.9659258262890683,-0.25881904510252063,0,0.2508953796599892,1
146,2.8214762129477795,2.1201443063152263,0.213035720265711,24.92012910753984,False,True,False,-0.5000000000000004,0.8660254037844384,1,0.6010752172379008,1
147,2.0955588984889157,0.1062551211074884,0.2084888241526667,16.017382681783666,True,False,False,1.0,6.123233995736766e-17,0,0.43690061068861147,1
148,0.5,0.1514320568439485,0.6377618406420094,20.60818359870524,True,False,False,0.9659258262890683,-0.25881904510252063,0,0.3188809203210047,1
149,0.979877763031108,1.3261118157758771,0.2443675726888116,11.643571295041689,False,False,False,0.0,1.0,0,0.23945035048365437,1
150,7.166582853268022,2.0022476345515434,0.6338594433115863,51.23345066999224,False,True,False,-0.8660254037844386,0.5000000000000001,1,4.542606217818828,1
151,0.8215816564262312,0.7686245191902432,0.2193655316631493,10.54144972303961,False,False,False,0.25881904510252074,0.9659258262890683,0,0.18022669686663104,1
152,0.5,0.3411527995097224,0.6055739773326368,13.66094188758659,False,False,True,-0.9659258262890683,-0.25881904510252063,0,0.3027869886663184,1
153,2.0168163284209086,0.4328088827517807,0.2664763089724363,13.760398865051584,False,False,True,-0.4999999999999997,-0.8660254037844388,1,0.5374337710729445,1
154,12.73211094784578,0.4199028265798997,0.0,39.959739452327256,False,False,False,0.0,1.0,1,0.0,1
155,0.8314344406791786,0.3955317632549688,0.3544333486971235,13.919164944307008,False,False,False,0.8660254037844386,0.5000000000000001,1,0.29468809303204113,1
156,3.34546503089188,0.2782727087816441,0.0,18.34023359985855,False,False,False,0.25881904510252074,0.9659258262890683,0,0.0,1
157,4.301662878718389,0.9387078653193884,0.4920838183095508,39.09723943167037,False,True,False,-0.9659258262890684,0.2588190451025203,0,2.1167786944401987,1
158,0.8139995170074174,2.306646515065038,0.1773239203349855,9.644788633857718,False,False,False,0.49999999999999994,0.8660254037844387,0,0.14434158550653994,1
159,3.908246785476949,0.3668442090622226,0.6672612891089843,32.95409604439314,False,True,False,-1.0,-1.8369701987210297e-16,0,2.607821788233393,1
160,1.375568397792912,0.2066482222286918,0.3004733109200384,11.574360893867649,False,False,True,-0.9659258262890683,-0.25881904510252063,0,0.4133215908818087,1
161,3.001511243195314,1.823731158316571,0.1971875676058165,22.63290007767187,False,True,False,-0.7071067811865477,0.7071067811865474,0,0.5918607011871942,1
162,3.0115134814129148,1.353956243744459,0.6792395039415735,32.13103166282858,False,False,True,-0.9659258262890683,-0.25881904510252063,0,2.0455389232282695,1
163,2.302155749857046,2.6712896977450318,0.2994518116028477,16.363365308394975,False,False,True,-0.2588190451025208,-0.9659258262890683,0,0.6893847098866047,1
164,0.5,0.1809461857763324,0.1302670341502541,5.447083241772385,False,True,False,-0.25881904510252157,0.9659258262890681,0,0.06513351707512705,1
165,5.4109343827388905,0.1557785372044459,0.5699164713044969,42.20252392513445,True,False,False,0.9659258262890683,-0.25881904510252063,1,3.0837806298707244,1
166,1.1604308810021895,0.779641006349571,0.1383851871107372,12.046899249300214,True,False,False,0.258819045102521,-0.9659258262890682,0,0.1605864445965656,1
167,0.6192963198226696,0.9530419991914498,0.5607325346473916,16.60593982501895,False,True,False,-0.8660254037844386,0.5000000000000001,1,0.3472595951119672,1
168,0.5,0.6542600650818536,0.4968173449271565,10.140632736650064,True,False,False,0.7071067811865476,-0.7071067811865475,1,0.24840867246357826,1
169,2.6813352137837505,0.9137106539492518,0.1110747837529082,10.169749130284693,False,True,False,-0.5000000000000004,0.8660254037844384,1,0.297828729040088,1
170,3.3955552028020466,0.1989141787774231,0.6434376922028369,27.83491738353585,False,True,False,-0.9659258262890684,0.2588190451025203,0,2.1848282034382844,1
171,0.5,0.6531839626778524,0.2131615373272742,11.447830619299898,False,False,True,-0.8660254037844385,-0.5000000000000004,0,0.1065807686636371,1
172,2.152891753648465,1.0732152245731967,0.6491586507590474,30.41031654084201,True,False,False,0.49999999999999994,-0.8660254037844387,1,1.397568306028717,1
173,0.7704724411648729,0.5668783830355887,0.2214014389700836,9.20281376477321,False,False,False,0.25881904510252074,0.9659258262890683,1,0.17058370716069593,1
174,3.108373024643076,1.137708697295304,0.2704338601147595,27.78831693227834,False,False,False,0.7071067811865476,0.7071067811865476,0,0.8406093157308174,1
175,0.5748126676174012,0.6000053144930327,0.2878213998154995,13.053887507230066,False,False,False,0.0,1.0,1,0.16544338662532185,1
176,3.5226375827031573,0.4058645591415225,0.0258283380133896,12.213966999426557,False,False,True,-0.4999999999999997,-0.8660254037844388,0,0.09098387418472681,1
177,1.4668761029433053,0.3618383185111093,0.1145690349585637,12.041573649176176,False,False,True,1.2246467991473532e-16,-1.0,1,0.16805857951799322,1
178,8.281031453412922,0.5291628256033432,0.5768624042509961,57.57628550636157,True,False,False,0.9659258262890683,-0.25881904510252063,0,4.777015713893899,1
179,0.5,0.0233603636774402,0.1977322474512659,3.0,False,False,False,0.7071067811865476,0.7071067811865476,0,0.09886612372563296,1
180,1.2513973019855151,1.1042033046482755,0.5329909426181967,19.237490168503307,True,False,False,0.7071067811865476,-0.7071067811865475,1,0.6669834275751279,1
181,0.5,1.8650119491382549,0.6912023670988305,19.24509791922443,False,True,False,-1.0,-1.8369701987210297e-16,0,0.34560118354941527,1
182,7.758571191452171,0.4379269810994141,0.7979948368290599,62.43642881338833,False,False,True,-0.9659258262890683,-0.25881904510252063,0,6.19129975194952,1
183,6.295001121482982,0.0471263420382589,0.2186161955581734,31.41432164385772,False,False,False,0.8660254037844386,0.5000000000000001,0,1.3761891962130446,1
184,0.8949821101844667,4.325691473188646,0.6084341032198212,17.59150390077319,False,True,False,-1.0,-1.8369701987210297e-16,0,0.5445376376078692,1
185,3.236288217131744,0.3061152652649882,0.2849456255104331,20.706076237507187,False,True,False,-0.5000000000000004,0.8660254037844384,0,0.9221661703626493,1
186,5.098452217917664,0.1353858215191504,0.0134160244796563,17.24287423706357,False,True,False,-0.7071067811865477,0.7071067811865474,1,0.06840095976394134,1
187,2.430397082059524,0.4616426922524941,0.202846894043841,14.459904034584284,False,False,True,-0.7071067811865471,-0.7071067811865479,0,0.4929984993889886,1
188,2.2628382305818384,1.341539147888474,0.2979035825467517,16.88496841665712,False,False,False,0.0,1.0,1,0.6741076156140823,1
189,0.8306311363137094,0.3480219137503384,0.1356846002798888,9.814048822135431,True,False,False,0.258819045102521,-0.9659258262890682,0,0.11270385371075549,1
190,0.5,0.8549680100673787,0.0773439420098034,6.185167036180132,False,True,False,-0.25881904510252157,0.9659258262890681,1,0.0386719710049017,1
